model,k_train_datasets,train_set,test_dataset,best_threshold,precision,recall,TP,FP,FN,TN,old_ber,new_ber,ber_reduction
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_2.csv,0.6837926990704767,0.9999999999878049,0.6890756302463102,82,0,37,137,0.03945312499999999,0.0013719512195121953,0.038081173780487795
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_1.csv,0.6837926990704767,0.9999999999836067,0.4841269841231418,61,0,65,130,0.0252685546875,0.00010245901639344262,0.02516609567110656
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_8.csv,0.6837926990704767,0.9999999999836067,0.4420289855040433,61,0,77,118,0.0283203125,0.0029713114754098364,0.025349001024590163
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.6837926990704767,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.6837926990704767,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.6578927203065135,0.9916666666584028,0.9999999999915966,119,1,0,136,0.03945312499999999,0.0016145833333333333,0.037838541666666656
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.6578927203065135,0.9999999999888889,0.7142857142800453,90,0,36,130,0.0252685546875,0.00020833333333333337,0.025060221354166665
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.6578927203065135,0.9999999999879517,0.6014492753579606,83,0,55,118,0.0283203125,0.0026355421686746986,0.025684770331325303
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.6578927203065135,0.999999999992,0.9541984732751588,125,0,6,125,0.023046875,0.00025,0.022796875
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6578927203065135,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.72,0.9999999999878049,0.6890756302463102,82,0,37,137,0.03945312499999999,0.0013719512195121953,0.038081173780487795
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.72,0.9999999999868421,0.6031746031698161,76,0,50,130,0.0252685546875,8.223684210526316e-05,0.025186317845394737
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.72,0.999999999983871,0.449275362315585,62,0,76,118,0.0283203125,0.002923387096774194,0.025396925403225808
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.72,0.9999999999910714,0.8549618320545423,112,0,19,125,0.023046875,0.00027901785714285713,0.022767857142857145
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.72,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_2.csv,0.726231304087859,0.9879518072170126,0.6890756302463102,82,1,37,136,0.03945312499999999,0.004141566265060241,0.03531155873493975
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_1.csv,0.726231304087859,0.9701492537168634,0.5158730158689216,65,2,61,128,0.0252685546875,0.0004664179104477612,0.024802136777052237
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_3.csv,0.726231304087859,0.999999999992,0.7225433525969795,125,0,48,83,0.019604492187500003,0.0,0.019604492187500003
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.726231304087859,0.9756097560856632,0.799999999992,80,2,20,154,0.039282226562499994,0.0018292682926829272,0.037452958269817066
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.726231304087859,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.6387883287353495,0.9890109890001207,0.7563025210020479,90,1,29,136,0.03945312499999999,0.001510989010989011,0.03794213598901098
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.6387883287353495,0.9754098360575786,0.9444444444369489,119,3,7,127,0.0252685546875,0.000665983606557377,0.024602571080942624
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.6387883287353495,0.9999999999931973,0.849710982654048,147,0,26,83,0.019604492187500003,0.00012755102040816328,0.019476941167091838
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.6387883287353495,0.9767441860389401,0.9618320610613601,126,3,5,122,0.023046875,0.0006782945736434108,0.02236858042635659
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6387883287353495,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.65,0.9999999999878049,0.6890756302463102,82,0,37,137,0.03945312499999999,0.0013719512195121953,0.038081173780487795
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.65,0.9594594594464937,0.5634920634875913,71,3,55,127,0.0252685546875,0.0007601351351351352,0.024508419552364866
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.65,0.999999999992,0.7225433525969795,125,0,48,83,0.019604492187500003,0.0,0.019604492187500003
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.65,0.9920634920556185,0.9541984732751588,125,1,6,124,0.023046875,0.00034722222222222224,0.02269965277777778
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.65,0.9999999999875,0.799999999992,80,0,20,156,0.039282226562499994,0.00140625,0.0378759765625
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.6047407407407407,0.9504950494955396,0.806722689068851,96,5,23,132,0.03945312499999999,0.002103960396039604,0.037349164603960386
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_1.csv,0.6047407407407407,0.9722222222087191,0.5555555555511463,70,2,56,128,0.0252685546875,0.00043402777777777775,0.024834526909722224
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.6047407407407407,0.984251968496187,0.7225433525969795,125,2,48,81,0.019604492187500003,0.00019685039370078743,0.019407641793799214
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.6047407407407407,0.9404761904649943,0.5724637681117938,79,5,59,113,0.0283203125,0.003348214285714285,0.024972098214285716
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6047407407407407,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.74,0.9425287356213502,0.6890756302463102,82,5,37,132,0.03945312499999999,0.0020114942528735636,0.03744163074712643
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.74,0.9999999999843749,0.5079365079324767,64,0,62,130,0.0252685546875,9.765625e-05,0.0251708984375
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.74,0.9827586206811831,0.6589595375684454,114,2,59,81,0.019604492187500003,0.00021551724137931037,0.019388974946120692
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.74,0.9718309859018052,0.49999999999637684,69,2,69,116,0.0283203125,0.0029049295774647888,0.02541538292253521
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.74,0.9999999999873417,0.7899999999921,79,0,21,156,0.039282226562499994,0.0013449367088607597,0.037937289853639235
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.6696666666666666,0.9579831932692606,0.9579831932692606,114,5,5,132,0.03945312499999999,0.0017857142857142857,0.037667410714285705
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_1.csv,0.6696666666666666,0.9846153846002367,0.5079365079324767,64,1,62,129,0.0252685546875,0.0002884615384615385,0.02498009314903846
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6696666666666666,0.9833333333251388,0.6820809248515487,118,2,55,81,0.019604492187500003,0.00020833333333333335,0.019396158854166668
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6696666666666666,0.9404761904649943,0.5724637681117938,79,5,59,113,0.0283203125,0.003348214285714285,0.024972098214285716
RF,3,crp_dataset_8_1_6.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6696666666666666,0.9999999999917355,0.9236641221303538,121,0,10,125,0.023046875,0.00025826446280991736,0.022788610537190085
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_2.csv,0.6005991924741925,0.9999999999878049,0.6890756302463102,82,0,37,137,0.03945312499999999,0.0013719512195121953,0.038081173780487795
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_6.csv,0.6005991924741925,0.5833333333309028,0.9999999999928573,140,100,0,16,0.026928710937500003,0.02505208333333333,0.0018766276041666738
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_4.csv,0.6005991924741925,0.9836065573689868,0.9160305343441525,120,2,11,123,0.023046875,0.0005635245901639345,0.022483350409836067
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_5.csv,0.6005991924741925,0.9999999999873417,0.7899999999921,79,0,21,156,0.039282226562499994,0.0013449367088607597,0.037937289853639235
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv,crp_dataset_8_1_7.csv,0.6005991924741925,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_2.csv,0.6632859888859514,0.9534883720819362,0.6890756302463102,82,4,37,133,0.03945312499999999,0.0018895348837209306,0.037563590116279064
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_6.csv,0.6632859888859514,0.5957446808485287,0.9999999999928573,140,95,0,21,0.026928710937500003,0.023670212765957446,0.0032584981715425565
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_8.csv,0.6632859888859514,0.979166666656467,0.6811594202849192,94,2,44,116,0.0283203125,0.0027343749999999994,0.0255859375
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.6632859888859514,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.6632859888859514,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.6754059829059829,0.9999999999891304,0.7731092436909822,92,0,27,137,0.03945312499999999,0.0012907608695652173,0.03816236413043477
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.6754059829059829,0.6372093023226176,0.9785714285644388,137,78,3,38,0.026928710937500003,0.02049418604651163,0.006434524890988374
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.6754059829059829,0.9999999999876543,0.5869565217348772,81,0,57,118,0.0283203125,0.002237654320987655,0.026082658179012345
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.6754059829059829,0.9920634920556185,0.9541984732751588,125,1,6,124,0.023046875,0.0003968253968253968,0.022650049603174606
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6754059829059829,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.63,0.9999999999878049,0.6890756302463102,82,0,37,137,0.03945312499999999,0.0013719512195121953,0.038081173780487795
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.63,0.5907172995755666,0.9999999999928573,140,97,0,19,0.026928710937500003,0.02410337552742616,0.002825335410073841
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.63,0.9999999999883721,0.6231884057925856,86,0,52,118,0.0283203125,0.002107558139534884,0.026212754360465117
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.63,0.9920634920556185,0.9541984732751588,125,1,6,124,0.023046875,0.0003968253968253968,0.022650049603174606
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_3.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.63,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_2.csv,0.6433764013462157,0.9999999999878049,0.6890756302463102,82,0,37,137,0.03945312499999999,0.0013719512195121953,0.038081173780487795
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_6.csv,0.6433764013462157,0.8846153846085799,0.8214285714227041,115,15,25,101,0.026928710937500003,0.006105769230769231,0.020822941706730772
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_3.csv,0.6433764013462157,0.9999999999928573,0.8092485549086171,140,0,33,83,0.019604492187500003,0.00013392857142857144,0.01947056361607143
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.6433764013462157,0.9999999999870129,0.7699999999923,77,0,23,156,0.039282226562499994,0.0013798701298701301,0.03790235643262987
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.6433764013462157,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.6016443109407507,0.9879518072170126,0.6890756302463102,82,1,37,136,0.03945312499999999,0.0015060240963855425,0.03794710090361445
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.6016443109407507,0.6703296703259872,0.871428571422347,122,60,18,56,0.026928710937500003,0.0207760989010989,0.006152612036401103
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.6016443109407507,0.958333333327629,0.9306358381449097,161,7,12,76,0.019604492187500003,0.0027901785714285715,0.01681431361607143
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_4.csv,0.6016443109407507,0.9841269841191735,0.9465648854889576,124,2,7,123,0.023046875,0.0005456349206349206,0.02250124007936508
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6016443109407507,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.6508333333333334,0.9999999999878049,0.6890756302463102,82,0,37,137,0.03945312499999999,0.0013719512195121953,0.038081173780487795
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.6508333333333334,0.9719626168133461,0.7428571428518368,104,3,36,113,0.026928710937500003,0.0016355140186915889,0.025293196918808415
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6508333333333334,0.9924242424167241,0.7572254335216346,131,1,42,82,0.019604492187500003,0.0007575757575757576,0.018846916429924244
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.6508333333333334,0.9913043478174669,0.8702290076269449,114,1,17,124,0.023046875,0.0004891304347826087,0.02255774456521739
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6508333333333334,0.987654320975461,0.799999999992,80,1,20,155,0.039282226562499994,0.001697530864197531,0.037584695698302466
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.6388888888888888,0.9473684210426593,0.7563025210020479,90,5,29,132,0.03945312499999999,0.0019736842105263163,0.03747944078947368
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_6.csv,0.6388888888888888,0.7421383647752067,0.8428571428511226,118,41,22,75,0.026928710937500003,0.01540880503144654,0.011519905906053464
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_3.csv,0.6388888888888888,0.984962406007632,0.7572254335216346,131,2,42,81,0.019604492187500003,0.0003289473684210527,0.01927554481907895
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_8.csv,0.6388888888888888,0.9793814432888723,0.6884057970964609,95,2,43,116,0.0283203125,0.002577319587628866,0.025742992912371133
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_7.csv,0.6388888888888888,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.6424416200717015,0.9425287356213502,0.6890756302463102,82,5,37,132,0.03945312499999999,0.0020114942528735636,0.03744163074712643
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.6424416200717015,0.7116564417134255,0.8285714285655102,116,47,24,69,0.026928710937500003,0.018289877300613495,0.008638833636886507
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.6424416200717015,0.9851851851778876,0.7687861271631863,133,2,40,81,0.019604492187500003,0.0003240740740740741,0.01928041811342593
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.6424416200717015,0.9732142857055963,0.7898550724580445,109,3,29,115,0.0283203125,0.0030691964285714285,0.025251116071428572
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_4.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_5.csv,0.6424416200717015,0.9999999999873417,0.7899999999921,79,0,21,156,0.039282226562499994,0.0013449367088607597,0.037937289853639235
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_2.csv,0.64,0.9484536082376448,0.7731092436909822,92,5,27,132,0.03945312499999999,0.0019329896907216496,0.03752013530927834
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_6.csv,0.64,0.717105263153177,0.7785714285658674,109,43,31,73,0.026928710937500003,0.01751644736842105,0.009412263569078951
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_3.csv,0.64,0.984251968496187,0.7225433525969795,125,2,48,81,0.019604492187500003,0.000344488188976378,0.019260003998523626
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_8.csv,0.64,0.977528089876657,0.6304347826041273,87,2,51,116,0.0283203125,0.0023174157303370783,0.02600289676966292
RF,3,crp_dataset_8_1_1.csv|crp_dataset_8_1_5.csv|crp_dataset_8_1_7.csv,crp_dataset_8_1_4.csv,0.64,0.9913793103362811,0.8778625954131462,115,1,16,124,0.023046875,0.00043103448275862074,0.02261584051724138
RF,3,crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_2.csv,0.6118686868686869,0.9213483145963893,0.6890756302463102,82,7,37,130,0.03945312499999999,0.01074438202247191,0.02870874297752808
RF,3,crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_6.csv,0.6118686868686869,0.5833333333309028,0.9999999999928573,140,100,0,16,0.026928710937500003,0.02505208333333333,0.0018766276041666738
RF,3,crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_1.csv,0.6118686868686869,0.9999999999900989,0.8015873015809397,101,0,25,130,0.0252685546875,6.188118811881188e-05,0.025206673499381188
RF,3,crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_5.csv,0.6118686868686869,0.9529411764593771,0.8099999999919,81,4,19,152,0.039282226562499994,0.0020588235294117653,0.03722340303308823
RF,3,crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_4.csv,crp_dataset_8_1_7.csv,0.6118686868686869,0.9999999999954546,0.9999999999954546,220,0,0,36,0.0095703125,0.00034090909090909094,0.00922940340909091
RF,3,crp_dataset_8_1_3.csv|crp_dataset_8_1_8.csv|crp_dataset_8_1_5.csv,crp_dataset_8_1_2.csv,0.6234166143049445,0.9895833333230252,0.7983193277243839,95,1,24,136,0.03945312499999999,0.0013671875000000001,0.03808593749999999
